// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:00 (0.04 sec)   *****
// Found 5 benchmarks:
//   Bench.NodeBench: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
//   Bench.NodeBenchV2: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
//   Bench.DocBench: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
//   Bench.DocBenchV2: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
//   Bench.DocBenchV3: InProcess(Server=True, Toolchain=InProcessEmitToolchain)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Высокая производительность)
OverheadActual  13: 32768 op, 47800.00 ns, 1.4587 ns/op
OverheadActual  14: 32768 op, 47800.00 ns, 1.4587 ns/op
OverheadActual  15: 32768 op, 47800.00 ns, 1.4587 ns/op

WorkloadWarmup   1: 32768 op, 861100400.00 ns, 26.2787 us/op
WorkloadWarmup   2: 32768 op, 858731200.00 ns, 26.2064 us/op
WorkloadWarmup   3: 32768 op, 854722700.00 ns, 26.0841 us/op
WorkloadWarmup   4: 32768 op, 855378000.00 ns, 26.1041 us/op
WorkloadWarmup   5: 32768 op, 862408800.00 ns, 26.3186 us/op
WorkloadWarmup   6: 32768 op, 889043600.00 ns, 27.1315 us/op
WorkloadWarmup   7: 32768 op, 860572100.00 ns, 26.2626 us/op
WorkloadWarmup   8: 32768 op, 854187600.00 ns, 26.0677 us/op
WorkloadWarmup   9: 32768 op, 859178700.00 ns, 26.2201 us/op
WorkloadWarmup  10: 32768 op, 860187600.00 ns, 26.2508 us/op
WorkloadWarmup  11: 32768 op, 855467500.00 ns, 26.1068 us/op

WorkloadActual   1: 32768 op, 856794000.00 ns, 26.1473 us/op
WorkloadActual   2: 32768 op, 859661100.00 ns, 26.2348 us/op
WorkloadActual   3: 32768 op, 853484100.00 ns, 26.0463 us/op
WorkloadActual   4: 32768 op, 856424000.00 ns, 26.1360 us/op
WorkloadActual   5: 32768 op, 854322200.00 ns, 26.0718 us/op
WorkloadActual   6: 32768 op, 851457400.00 ns, 25.9844 us/op
WorkloadActual   7: 32768 op, 851003000.00 ns, 25.9706 us/op
WorkloadActual   8: 32768 op, 858146000.00 ns, 26.1885 us/op
WorkloadActual   9: 32768 op, 854182500.00 ns, 26.0676 us/op
WorkloadActual  10: 32768 op, 848389500.00 ns, 25.8908 us/op
WorkloadActual  11: 32768 op, 857696200.00 ns, 26.1748 us/op
WorkloadActual  12: 32768 op, 855593300.00 ns, 26.1106 us/op
WorkloadActual  13: 32768 op, 857571000.00 ns, 26.1710 us/op
WorkloadActual  14: 32768 op, 853919900.00 ns, 26.0596 us/op
WorkloadActual  15: 32768 op, 853810400.00 ns, 26.0562 us/op

WorkloadResult   1: 32768 op, 856746200.00 ns, 26.1458 us/op
WorkloadResult   2: 32768 op, 859613300.00 ns, 26.2333 us/op
WorkloadResult   3: 32768 op, 853436300.00 ns, 26.0448 us/op
WorkloadResult   4: 32768 op, 856376200.00 ns, 26.1345 us/op
WorkloadResult   5: 32768 op, 854274400.00 ns, 26.0704 us/op
WorkloadResult   6: 32768 op, 851409600.00 ns, 25.9830 us/op
WorkloadResult   7: 32768 op, 850955200.00 ns, 25.9691 us/op
WorkloadResult   8: 32768 op, 858098200.00 ns, 26.1871 us/op
WorkloadResult   9: 32768 op, 854134700.00 ns, 26.0661 us/op
WorkloadResult  10: 32768 op, 848341700.00 ns, 25.8893 us/op
WorkloadResult  11: 32768 op, 857648400.00 ns, 26.1734 us/op
WorkloadResult  12: 32768 op, 855545500.00 ns, 26.1092 us/op
WorkloadResult  13: 32768 op, 857523200.00 ns, 26.1695 us/op
WorkloadResult  14: 32768 op, 853872100.00 ns, 26.0581 us/op
WorkloadResult  15: 32768 op, 853762600.00 ns, 26.0548 us/op
// GC:  160 2 0 1507329024 32768
// Threading:  0 0 32768


Mean = 26.086 μs, StdErr = 0.024 μs (0.09%), N = 15, StdDev = 0.093 μs
Min = 25.889 μs, Q1 = 26.050 μs, Median = 26.070 μs, Q3 = 26.158 μs, Max = 26.233 μs
IQR = 0.108 μs, LowerFence = 25.888 μs, UpperFence = 26.320 μs
ConfidenceInterval = [25.987 μs; 26.185 μs] (CI 99.9%), Margin = 0.099 μs (0.38% of Mean)
Skewness = -0.38, Kurtosis = 2.27, MValue = 2

// ** Remained 4 (80,0 %) benchmark(s) to run. Estimated finish 2024-10-07 9:58 (0h 1m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Высокая производительность)
// **************************
// Benchmark: Bench.NodeBenchV2: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
// *** Execute ***
// Launch: 1 / 1

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET 8.0.8 (8.0.824.36612), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: Job-QBOAFL(Server=True, Toolchain=InProcessEmitToolchain)

OverheadJitting  1: 1 op, 160300.00 ns, 160.3000 us/op
WorkloadJitting  1: 1 op, 556900.00 ns, 556.9000 us/op

OverheadJitting  2: 16 op, 222100.00 ns, 13.8813 us/op
WorkloadJitting  2: 16 op, 719800.00 ns, 44.9875 us/op

WorkloadPilot    1: 16 op, 458300.00 ns, 28.6438 us/op
WorkloadPilot    2: 32 op, 932600.00 ns, 29.1438 us/op
WorkloadPilot    3: 64 op, 1758400.00 ns, 27.4750 us/op
WorkloadPilot    4: 128 op, 3571200.00 ns, 27.9000 us/op
WorkloadPilot    5: 256 op, 7484400.00 ns, 29.2359 us/op
WorkloadPilot    6: 512 op, 15417600.00 ns, 30.1125 us/op
WorkloadPilot    7: 1024 op, 28770800.00 ns, 28.0965 us/op
WorkloadPilot    8: 2048 op, 57535600.00 ns, 28.0936 us/op
WorkloadPilot    9: 4096 op, 114729900.00 ns, 28.0102 us/op
WorkloadPilot   10: 8192 op, 217247900.00 ns, 26.5195 us/op
WorkloadPilot   11: 16384 op, 430280700.00 ns, 26.2622 us/op
WorkloadPilot   12: 32768 op, 856819500.00 ns, 26.1481 us/op

OverheadWarmup   1: 32768 op, 48400.00 ns, 1.4771 ns/op
OverheadWarmup   2: 32768 op, 47600.00 ns, 1.4526 ns/op
OverheadWarmup   3: 32768 op, 47700.00 ns, 1.4557 ns/op
OverheadWarmup   4: 32768 op, 47800.00 ns, 1.4587 ns/op
OverheadWarmup   5: 32768 op, 47800.00 ns, 1.4587 ns/op
OverheadWarmup   6: 32768 op, 47800.00 ns, 1.4587 ns/op
OverheadWarmup   7: 32768 op, 47600.00 ns, 1.4526 ns/op

OverheadActual   1: 32768 op, 47600.00 ns, 1.4526 ns/op
OverheadActual   2: 32768 op, 47600.00 ns, 1.4526 ns/op
OverheadActual   3: 32768 op, 48900.00 ns, 1.4923 ns/op
OverheadActual   4: 32768 op, 47600.00 ns, 1.4526 ns/op
OverheadActual   5: 32768 op, 48900.00 ns, 1.4923 ns/op
OverheadActual   6: 32768 op, 47700.00 ns, 1.4557 ns/op
OverheadActual   7: 32768 op, 50100.00 ns, 1.5289 ns/op
OverheadActual   8: 32768 op, 49000.00 ns, 1.4954 ns/op
OverheadActual   9: 32768 op, 47600.00 ns, 1.4526 ns/op
OverheadActual  10: 32768 op, 47700.00 ns, 1.4557 ns/op
OverheadActual  11: 32768 op, 48900.00 ns, 1.4923 ns/op
OverheadActual  12: 32768 op, 47600.00 ns, 1.4526 ns/op
OverheadActual  13: 32768 op, 55000.00 ns, 1.6785 ns/op
OverheadActual  14: 32768 op, 47700.00 ns, 1.4557 ns/op
OverheadActual  15: 32768 op, 47600.00 ns, 1.4526 ns/op

WorkloadWarmup   1: 32768 op, 871900500.00 ns, 26.6083 us/op
WorkloadWarmup   2: 32768 op, 860267000.00 ns, 26.2533 us/op
WorkloadWarmup   3: 32768 op, 871572500.00 ns, 26.5983 us/op
WorkloadWarmup   4: 32768 op, 862825900.00 ns, 26.3314 us/op
WorkloadWarmup   5: 32768 op, 836032700.00 ns, 25.5137 us/op
WorkloadWarmup   6: 32768 op, 871173600.00 ns, 26.5861 us/op
WorkloadWarmup   7: 32768 op, 855114400.00 ns, 26.0960 us/op

WorkloadActual   1: 32768 op, 825828300.00 ns, 25.2023 us/op
WorkloadActual   2: 32768 op, 828685300.00 ns, 25.2895 us/op
WorkloadActual   3: 32768 op, 859231600.00 ns, 26.2217 us/op
WorkloadActual   4: 32768 op, 855671500.00 ns, 26.1130 us/op
WorkloadActual   5: 32768 op, 857555500.00 ns, 26.1705 us/op
WorkloadActual   6: 32768 op, 860602200.00 ns, 26.2635 us/op
WorkloadActual   7: 32768 op, 873528600.00 ns, 26.6580 us/op
WorkloadActual   8: 32768 op, 821923600.00 ns, 25.0831 us/op
WorkloadActual   9: 32768 op, 834820300.00 ns, 25.4767 us/op
WorkloadActual  10: 32768 op, 851114300.00 ns, 25.9739 us/op
WorkloadActual  11: 32768 op, 852589800.00 ns, 26.0190 us/op
WorkloadActual  12: 32768 op, 827637400.00 ns, 25.2575 us/op
WorkloadActual  13: 32768 op, 833815700.00 ns, 25.4460 us/op
WorkloadActual  14: 32768 op, 827828600.00 ns, 25.2633 us/op
WorkloadActual  15: 32768 op, 850792600.00 ns, 25.9641 us/op
WorkloadActual  16: 32768 op, 834848800.00 ns, 25.4776 us/op

WorkloadResult   1: 32768 op, 825780600.00 ns, 25.2008 us/op
WorkloadResult   2: 32768 op, 828637600.00 ns, 25.2880 us/op
WorkloadResult   3: 32768 op, 859183900.00 ns, 26.2202 us/op
WorkloadResult   4: 32768 op, 855623800.00 ns, 26.1116 us/op
WorkloadResult   5: 32768 op, 857507800.00 ns, 26.1691 us/op
WorkloadResult   6: 32768 op, 860554500.00 ns, 26.2620 us/op
WorkloadResult   7: 32768 op, 873480900.00 ns, 26.6565 us/op
WorkloadResult   8: 32768 op, 821875900.00 ns, 25.0817 us/op
WorkloadResult   9: 32768 op, 834772600.00 ns, 25.4752 us/op
WorkloadResult  10: 32768 op, 851066600.00 ns, 25.9725 us/op
WorkloadResult  11: 32768 op, 852542100.00 ns, 26.0175 us/op
WorkloadResult  12: 32768 op, 827589700.00 ns, 25.2560 us/op
WorkloadResult  13: 32768 op, 833768000.00 ns, 25.4446 us/op
WorkloadResult  14: 32768 op, 827780900.00 ns, 25.2619 us/op
WorkloadResult  15: 32768 op, 850744900.00 ns, 25.9627 us/op
WorkloadResult  16: 32768 op, 834801100.00 ns, 25.4761 us/op
// GC:  160 2 0 1507329024 32768
// Threading:  0 0 32768


Mean = 25.741 μs, StdErr = 0.120 μs (0.47%), N = 16, StdDev = 0.481 μs
Min = 25.082 μs, Q1 = 25.281 μs, Median = 25.719 μs, Q3 = 26.126 μs, Max = 26.657 μs
IQR = 0.844 μs, LowerFence = 24.015 μs, UpperFence = 27.393 μs
ConfidenceInterval = [25.252 μs; 26.230 μs] (CI 99.9%), Margin = 0.489 μs (1.90% of Mean)
Skewness = 0.21, Kurtosis = 1.56, MValue = 2

// ** Remained 3 (60,0 %) benchmark(s) to run. Estimated finish 2024-10-07 9:58 (0h 1m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Высокая производительность)
// **************************
// Benchmark: Bench.DocBench: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
// *** Execute ***
// Launch: 1 / 1

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET 8.0.8 (8.0.824.36612), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: Job-QBOAFL(Server=True, Toolchain=InProcessEmitToolchain)

OverheadJitting  1: 1 op, 167300.00 ns, 167.3000 us/op
WorkloadJitting  1: 1 op, 836100.00 ns, 836.1000 us/op

OverheadJitting  2: 16 op, 223400.00 ns, 13.9625 us/op
WorkloadJitting  2: 16 op, 641100.00 ns, 40.0688 us/op

WorkloadPilot    1: 16 op, 390000.00 ns, 24.3750 us/op
WorkloadPilot    2: 32 op, 767800.00 ns, 23.9938 us/op
WorkloadPilot    3: 64 op, 1529700.00 ns, 23.9016 us/op
WorkloadPilot    4: 128 op, 3001100.00 ns, 23.4461 us/op
WorkloadPilot    5: 256 op, 5704300.00 ns, 22.2824 us/op
WorkloadPilot    6: 512 op, 11510900.00 ns, 22.4822 us/op
WorkloadPilot    7: 1024 op, 22756600.00 ns, 22.2232 us/op
WorkloadPilot    8: 2048 op, 44799800.00 ns, 21.8749 us/op
WorkloadPilot    9: 4096 op, 89570000.00 ns, 21.8677 us/op
WorkloadPilot   10: 8192 op, 114864300.00 ns, 14.0215 us/op
WorkloadPilot   11: 16384 op, 189644400.00 ns, 11.5750 us/op
WorkloadPilot   12: 32768 op, 389421700.00 ns, 11.8842 us/op
WorkloadPilot   13: 65536 op, 778237000.00 ns, 11.8750 us/op

OverheadWarmup   1: 65536 op, 97000.00 ns, 1.4801 ns/op
OverheadWarmup   2: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadWarmup   3: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadWarmup   4: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadWarmup   5: 65536 op, 95800.00 ns, 1.4618 ns/op
OverheadWarmup   6: 65536 op, 97300.00 ns, 1.4847 ns/op

OverheadActual   1: 65536 op, 96000.00 ns, 1.4648 ns/op
OverheadActual   2: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadActual   3: 65536 op, 96100.00 ns, 1.4664 ns/op
OverheadActual   4: 65536 op, 96300.00 ns, 1.4694 ns/op
OverheadActual   5: 65536 op, 95800.00 ns, 1.4618 ns/op
OverheadActual   6: 65536 op, 95800.00 ns, 1.4618 ns/op
OverheadActual   7: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadActual   8: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadActual   9: 65536 op, 100700.00 ns, 1.5366 ns/op
OverheadActual  10: 65536 op, 95800.00 ns, 1.4618 ns/op
OverheadActual  11: 65536 op, 97100.00 ns, 1.4816 ns/op
OverheadActual  12: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadActual  13: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadActual  14: 65536 op, 95900.00 ns, 1.4633 ns/op
OverheadActual  15: 65536 op, 95800.00 ns, 1.4618 ns/op

WorkloadWarmup   1: 65536 op, 780336200.00 ns, 11.9070 us/op
WorkloadWarmup   2: 65536 op, 784065800.00 ns, 11.9639 us/op
WorkloadWarmup   3: 65536 op, 777190500.00 ns, 11.8590 us/op
WorkloadWarmup   4: 65536 op, 771897100.00 ns, 11.7782 us/op
WorkloadWarmup   5: 65536 op, 771092200.00 ns, 11.7659 us/op
WorkloadWarmup   6: 65536 op, 780893300.00 ns, 11.9155 us/op
WorkloadWarmup   7: 65536 op, 792785100.00 ns, 12.0969 us/op
WorkloadWarmup   8: 65536 op, 779400600.00 ns, 11.8927 us/op

WorkloadActual   1: 65536 op, 781518500.00 ns, 11.9250 us/op
WorkloadActual   2: 65536 op, 779521200.00 ns, 11.8945 us/op
WorkloadActual   3: 65536 op, 763913100.00 ns, 11.6564 us/op
WorkloadActual   4: 65536 op, 752697900.00 ns, 11.4853 us/op
WorkloadActual   5: 65536 op, 747916000.00 ns, 11.4123 us/op
WorkloadActual   6: 65536 op, 773032000.00 ns, 11.7955 us/op
WorkloadActual   7: 65536 op, 738103500.00 ns, 11.2626 us/op
WorkloadActual   8: 65536 op, 749800500.00 ns, 11.4410 us/op
WorkloadActual   9: 65536 op, 744586100.00 ns, 11.3615 us/op
WorkloadActual  10: 65536 op, 768115500.00 ns, 11.7205 us/op
WorkloadActual  11: 65536 op, 751390700.00 ns, 11.4653 us/op
WorkloadActual  12: 65536 op, 748327500.00 ns, 11.4186 us/op
WorkloadActual  13: 65536 op, 769442300.00 ns, 11.7408 us/op
WorkloadActual  14: 65536 op, 748015000.00 ns, 11.4138 us/op
WorkloadActual  15: 65536 op, 738928300.00 ns, 11.2752 us/op
WorkloadActual  16: 65536 op, 752089200.00 ns, 11.4760 us/op

WorkloadResult   1: 65536 op, 781422600.00 ns, 11.9236 us/op
WorkloadResult   2: 65536 op, 779425300.00 ns, 11.8931 us/op
WorkloadResult   3: 65536 op, 763817200.00 ns, 11.6549 us/op
WorkloadResult   4: 65536 op, 752602000.00 ns, 11.4838 us/op
WorkloadResult   5: 65536 op, 747820100.00 ns, 11.4108 us/op
WorkloadResult   6: 65536 op, 772936100.00 ns, 11.7941 us/op
WorkloadResult   7: 65536 op, 738007600.00 ns, 11.2611 us/op
WorkloadResult   8: 65536 op, 749704600.00 ns, 11.4396 us/op
WorkloadResult   9: 65536 op, 744490200.00 ns, 11.3600 us/op
WorkloadResult  10: 65536 op, 768019600.00 ns, 11.7190 us/op
WorkloadResult  11: 65536 op, 751294800.00 ns, 11.4638 us/op
WorkloadResult  12: 65536 op, 748231600.00 ns, 11.4171 us/op
WorkloadResult  13: 65536 op, 769346400.00 ns, 11.7393 us/op
WorkloadResult  14: 65536 op, 747919100.00 ns, 11.4123 us/op
WorkloadResult  15: 65536 op, 738832400.00 ns, 11.2737 us/op
WorkloadResult  16: 65536 op, 751993300.00 ns, 11.4745 us/op
// GC:  5 0 0 47186944 65536
// Threading:  0 0 65536


Mean = 11.545 μs, StdErr = 0.053 μs (0.46%), N = 16, StdDev = 0.212 μs
Min = 11.261 μs, Q1 = 11.412 μs, Median = 11.469 μs, Q3 = 11.724 μs, Max = 11.924 μs
IQR = 0.312 μs, LowerFence = 10.944 μs, UpperFence = 12.192 μs
ConfidenceInterval = [11.329 μs; 11.761 μs] (CI 99.9%), Margin = 0.216 μs (1.87% of Mean)
Skewness = 0.44, Kurtosis = 1.73, MValue = 2

// ** Remained 2 (40,0 %) benchmark(s) to run. Estimated finish 2024-10-07 9:58 (0h 0m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Высокая производительность)
// **************************
// Benchmark: Bench.DocBenchV2: InProcess(Server=True, Toolchain=InProcessEmitToolchain)
// *** Execute ***
// Launch: 1 / 1

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET 8.0.8 (8.0.824.36612), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: Job-QBOAFL(Server=True, Toolchain=InProcessEmitToolchain)

OverheadJitting  1: 1 op, 164500.00 ns, 164.5000 us/op
WorkloadJitting  1: 1 op, 306500.00 ns, 306.5000 us/op

OverheadJitting  2: 16 op, 237600.00 ns, 14.8500 us/op
WorkloadJitting  2: 16 op, 472100.00 ns, 29.5063 us/op

WorkloadPilot    1: 16 op, 303000.00 ns, 18.9375 us/op
WorkloadPilot    2: 32 op, 423400.00 ns, 13.2313 us/op
WorkloadPilot    3: 64 op, 781900.00 ns, 12.2172 us/op
WorkloadPilot    4: 128 op, 1604200.00 ns, 12.5328 us/op
WorkloadPilot    5: 256 op, 3124300.00 ns, 12.2043 us/op
WorkloadPilot    6: 512 op, 6323700.00 ns, 12.3510 us/op
WorkloadPilot    7: 1024 op, 12368400.00 ns, 12.0785 us/op
WorkloadPilot    8: 2048 op, 24678300.00 ns, 12.0500 us/op
WorkloadPilot    9: 4096 op, 47744300.00 ns, 11.6563 us/op
WorkloadPilot   10: 8192 op, 95707800.00 ns, 11.6831 us/op
WorkloadPilot   11: 16384 op, 186493100.00 ns, 11.3826 us/op
WorkloadPilot   12: 32768 op, 373027300.00 ns, 11.3839 us/op
WorkloadPilot   13: 65536 op, 741543500.00 ns, 11.3151 us/op

OverheadWarmup   1: 65536 op, 91600.00 ns, 1.3977 ns/op
OverheadWarmup   2: 65536 op, 90400.00 ns, 1.3794 ns/op
OverheadWarmup   3: 65536 op, 90300.00 ns, 1.3779 ns/op
OverheadWarmup   4: 65536 op, 90300.00 ns, 1.3779 ns/op
OverheadWarmup   5: 65536 op, 90300.00 ns, 1.3779 ns/op
OverheadWarmup   6: 65536 op, 92500.00 ns, 1.4114 ns/op
OverheadWarmup   7: 65536 op, 90300.00 ns, 1.3779 ns/op

OverheadActual   1: 65536 op, 90300.00 ns, 1.3779 ns/op
OverheadActual   2: 65536 op, 90300.00 ns, 1.3779 ns/op
OverheadActual   3: 65536 op, 94800.00 ns, 1.4465 ns/op
OverheadActual   4: 65536 op, 94800.00 ns, 1.4465 ns/op
OverheadActual   5: 65536 op, 94800.00 ns, 1.4465 ns/op
OverheadActual   6: 65536 op, 94700.00 ns, 1.4450 ns/op
OverheadActual   7: 65536 op, 94800.00 ns, 1.4465 ns/op
OverheadActual   8: 65536 op, 94800.00 ns, 1.4465 ns/op
OverheadActual   9: 65536 op, 94700.00 ns, 1.4450 ns/op
OverheadActual  10: 65536 op, 94800.00 ns, 1.4465 ns/op
OverheadActual  11: 65536 op, 94800.00 ns, 1.4465 ns/op
OverheadActual  12: 65536 op, 94800.00 ns, 1.4465 ns/op
OverheadActual  13: 65536 op, 94800.00 ns, 1.4465 ns/op
OverheadActual  14: 65536 op, 94800.00 ns, 1.4465 ns/op
OverheadActual  15: 65536 op, 94700.00 ns, 1.4450 ns/op

WorkloadWarmup   1: 65536 op, 750415300.00 ns, 11.4504 us/op
WorkloadWarmup   2: 65536 op, 748414200.00 ns, 11.4199 us/op
WorkloadWarmup   3: 65536 op, 728485400.00 ns, 11.1158 us/op
WorkloadWarmup   4: 65536 op, 741199200.00 ns, 11.3098 us/op
WorkloadWarmup   5: 65536 op, 772067600.00 ns, 11.7808 us/op
WorkloadWarmup   6: 65536 op, 743390700.00 ns, 11.3432 us/op
WorkloadWarmup   7: 65536 op, 732536100.00 ns, 11.1776 us/op
WorkloadWarmup   8: 65536 op, 749204100.00 ns, 11.4319 us/op
WorkloadWarmup   9: 65536 op, 750798800.00 ns, 11.4563 us/op
WorkloadWarmup  10: 65536 op, 733726000.00 ns, 11.1958 us/op

WorkloadActual   1: 65536 op, 750984700.00 ns, 11.4591 us/op
WorkloadActual   2: 65536 op, 744906200.00 ns, 11.3664 us/op
WorkloadActual   3: 65536 op, 741583900.00 ns, 11.3157 us/op
WorkloadActual   4: 65536 op, 743694300.00 ns, 11.3479 us/op
WorkloadActual   5: 65536 op, 745075100.00 ns, 11.3689 us/op
WorkloadActual   6: 65536 op, 742541800.00 ns, 11.3303 us/op
WorkloadActual   7: 65536 op, 750855200.00 ns, 11.4571 us/op
WorkloadActual   8: 65536 op, 740346600.00 ns, 11.2968 us/op
WorkloadActual   9: 65536 op, 746794500.00 ns, 11.3952 us/op
WorkloadActual  10: 65536 op, 746273800.00 ns, 11.3872 us/op
WorkloadActual  11: 65536 op, 740676000.00 ns, 11.3018 us/op
WorkloadActual  12: 65536 op, 737521000.00 ns, 11.2537 us/op
WorkloadActual  13: 65536 op, 743337500.00 ns, 11.3424 us/op
WorkloadActual  14: 65536 op, 738759200.00 ns, 11.2726 us/op
WorkloadActual  15: 65536 op, 738463300.00 ns, 11.2681 us/op

WorkloadResult   1: 65536 op, 750889900.00 ns, 11.4577 us/op
WorkloadResult   2: 65536 op, 744811400.00 ns, 11.3649 us/op
WorkloadResult   3: 65536 op, 741489100.00 ns, 11.3142 us/op
WorkloadResult   4: 65536 op, 743599500.00 ns, 11.3464 us/op
WorkloadResult   5: 65536 op, 744980300.00 ns, 11.3675 us/op
WorkloadResult   6: 65536 op, 742447000.00 ns, 11.3288 us/op
